time,mean number of programs,standard deviation
0.09931091813749796,5271.971523194239,453.08454344589876
0.09976977642363201,5300.76014166554,455.50219908246663
0.10023075482838655,5328.438922537742,457.90600818392204
0.10069386314760276,5356.563745610731,460.3089586937188
0.10115911122238297,5384.043365835585,461.75794888628144
0.10162650893929946,5414.2378189174215,464.1187562401609
0.10209606623060465,5441.969119016407,468.26411587826675
0.10256779307444219,5471.795124489456,471.5226138431921
0.1030416994950588,5500.962530564444,474.0320683248971
0.10351779556301763,5526.153545528526,483.0553459016103
0.10399609139541198,5551.270598166173,491.21307476989733
0.10447659715608042,5580.605688682813,493.71627622389366
0.10495932305582277,5608.539084839371,493.12857686777994
0.1054442793526169,5636.520061576333,493.4234001613507
0.105931476351837,5664.716410485266,494.5262979960775
0.10642092440647241,5692.202203920136,495.17783450997865
0.10691263391734761,5719.169420879381,492.3097863313697
0.10740661533334334,5747.945911938512,493.2787421549587
0.10790287915161842,5772.745114132076,499.00121066492846
0.10840143591783309,5801.54312357162,502.59058591598864
0.108902296226373,5828.734284886776,505.56300063762797
0.10940547072057424,5857.759018432947,506.3289854300875
0.10991097009294973,5889.318078446107,508.83700068629645
0.11041880508541607,5919.958104469819,510.14188608088375
0.11092898648952228,5951.116688812326,513.2924742171111
0.11144152514667875,5979.91916482888,511.74769142110296
0.11195643194838782,6009.131884675389,509.58194704352013
0.1124737178364752,6036.196086633521,509.9029701789466
0.11299339380332223,6062.082437601295,516.5125072432763
0.1135154708920999,6089.820558089892,519.9259879889315
0.11403996019700324,6122.652921728627,521.5353848557585
0.11456687286348714,6153.026149313513,522.9517194044516
0.11509622008850323,6185.081975667688,523.2423175222776
0.1156280131207376,6218.40960154527,524.2823378699388
0.11616226326085019,6248.640464862685,525.172915189434
0.11669898186171469,6280.135470248357,526.6484928909691
0.11723818032865986,6309.572686034182,526.0209284187305
0.11777987011971193,6340.310793562271,526.1376554491861
0.11832406274583786,6371.5313342887985,525.2227524320232
0.11887076977119033,6403.289452603476,524.7826610745748
0.11942000281335319,6434.494839850666,523.4800936671044
0.11997177354358843,6466.732095869015,521.3788113316648
0.12052609368708427,6501.102330115069,522.0379098473155
0.121082975023204,6531.971212815183,527.6994808025347
0.1216424293857368,6565.68783589893,529.9664225229133
0.12220446866314881,6591.061925025131,542.3150307241996
0.12276910479883592,6615.810230350893,550.9945752146439
0.1233363497913776,6642.006872613865,561.9065238924082
0.12390621569479163,6671.881523117222,566.7415666990476
0.12447871461879062,6705.007032913464,567.5003274267586
0.12505385872903907,6738.654052836129,569.0403994408371
0.12563166024741207,6772.131676148047,568.858031146859
0.12621213145225474,6806.596217571459,570.0023356807749
0.12679528467864346,6842.553246573203,571.9709930978804
0.12738113231864784,6877.508634947442,571.332707326604
0.1279696868215941,6912.171561984431,571.1403274588001
