time,mean number of programs,standard deviation
0.03315282342319425,5694.631561977075,174.31684460720356
0.03330600343624589,5717.046456280963,178.10273023193702
0.033459891205499734,5744.493993447368,182.24246599662456
0.03361449000108765,5770.714597832373,185.7212663528152
0.033769803108250916,5800.281766353299,188.89777677297695
0.033925833827409935,5828.0399836563365,193.22211401932205
0.03408258547423452,5855.983666706548,194.37248057576048
0.03424006137971424,5885.790008035482,195.86550091835574
0.03439826489022924,5915.004095456945,197.40085052945008
0.034557199367621395,5941.439782982091,200.90459530600543
0.034716868189265615,5969.491024413113,203.66638440021967
0.03487727474814178,5996.716093891495,209.6395303183263
0.03503842245290674,6024.543340552132,212.69247751628578
0.03520031472796679,6050.875960780391,211.37307163699066
0.035362955013550426,6079.515780699096,212.96828433717582
0.03552634676578141,6108.5587133104145,215.97022511080476
0.0356904934567523,6143.851137611828,219.66739788291076
0.03585539857459817,6175.4891213501005,221.0136338205567
0.0360210656235707,6206.45741234474,222.10415510787914
0.0361874981241128,6237.855898240107,223.00394714424888
0.036354699612933195,6266.579478910354,224.31325433264078
0.03652267364308175,6293.98838475205,223.76121014716657
0.03669142378402494,6322.167331707803,224.17557843818835
0.03686095362172158,6348.402828284497,225.30965000400545
0.03703126675869927,6379.634845195954,223.38617969034559
0.03720236681413068,6408.634436810538,221.75134217227784
0.037374257423910644,6440.45707944111,223.11172705162238
0.03754694224073337,6471.027195963358,223.06830170207837
0.03772042493416997,6500.486602244923,223.5186461619168
0.037894709190746674,6534.6588075785885,224.7457125535227
0.03806979871402286,6563.671120548662,225.59966777638093
0.03824569722466999,6597.334561590813,225.86186209176472
0.03842240846055061,6628.408883020989,228.9825894221929
0.038599936176797675,6654.433345561413,233.94776371830113
0.03877828414589457,6671.270133639514,233.51864364760456
0.03895745615775503,6694.649380651257,224.1000044713798
0.03913745601980384,6726.875788612629,224.47205766905563
0.0393182875570577,6759.138516530349,227.41304873131708
0.03949995461220643,6791.27610860456,226.30946625844493
0.03968246104569482,6821.770065242597,223.19149590284692
0.039865810735804405,6851.532561013979,224.1512155110031
0.04005000757873611,6880.085585280006,224.23467428604766
0.04023505548869293,6910.42030138361,222.91112284243422
0.04042095839796306,6942.162528532838,222.6613909960297
0.040607720257003654,6974.702270148604,222.47413497997707
0.04079534503452451,7007.226333105263,223.6491495812259
0.040983836717572615,7038.959326621809,220.9583198377725
0.04117319931161679,7071.164385910779,221.00634599717256
0.041363436840632734,7103.091694095548,220.28735249938418
0.04155455334718875,7137.297121924044,220.71117347583842
0.04174655289253137,7170.774968185855,221.53954719570362
0.04193943955667186,7202.813467975362,225.55420932488988
0.04213321743847289,7232.432595744909,230.78912504800581
0.04232789065573549,7262.622797958628,234.4543611338724
0.04252346334528682,7291.914686641037,238.47228934281867
0.04271993966306779,7322.85199817418,242.2825512298118
0.04291732378422158,7354.145359038541,246.44247864782344
0.04311561990318229,7384.006859852797,250.0888784925244
0.043314832233763985,7417.989618177805,253.57654771500293
0.0435149650092505,7451.603461912711,255.85380502665242
0.043716022482485045,7481.940651971165,259.49273776267887
0.04391800892596086,7518.568248812747,261.71514248784
0.0441209286319119,7553.089110888659,263.76144144653534
0.044324785912403956,7586.656284876745,265.5914267423017
0.044529585099426554,7619.122644197507,269.84741621570413
0.04473533054498465,7653.860188471206,270.0100086679422
0.04494202662119142,7691.635150001096,267.07235595737217
0.04514967772036102,7725.191574155501,269.4992703119654
0.04535828825510186,7761.972805875441,271.8123560534866
0.04556786265841064,7798.139360160337,272.63432685449135
0.04577840538376619,7833.1496016998135,272.87825643804865
0.045989920905224385,7862.711008150211,283.9437989541319
0.04620241371751313,7894.707224356089,289.39538069638206
0.046415888336127774,7926.9272321056105,293.90034053594945
0.04663034929742731,7958.69277480492,292.87493315129177
0.04684580115873048,7990.9264450637465,297.1265200610396
0.04706224849841281,8024.891324779259,300.0313631750037
0.04727969591600391,8056.755063344719,304.40038158889155
0.047498148032285,8089.080941917107,309.06388794979875
0.047717609489387455,8123.583080546258,307.1763241563926
0.047938084950891094,8160.575193993429,310.107964743974
0.048159579101923505,8196.694392211746,307.9015161276987
0.04838209664925957,8230.355444682029,308.91876534620195
0.04860564232142134,8268.027291300059,311.42630702566396
0.0488302208687788,8305.244845031173,314.0575628166826
0.04905583706365048,8338.61102684175,314.32169348467727
0.04928249570040513,8376.89398033853,318.7735514123361
0.04951020159556351,8415.496127574515,322.4196853206751
0.04973895958790062,8454.807757335022,327.44566258197426
0.04996877453854884,8496.19417591082,330.6756761022763
0.05019965133110082,8539.290134062838,331.56744596798524
0.050431594871713586,8580.250659861664,332.78961775632865
0.050664610089212685,8619.646655285565,334.85919503226637
0.0508987019351968,8653.39864615276,338.29215239576763
0.05113387538414326,8691.760482878555,342.2094971181091
0.05137013543351341,8726.786904772167,344.1432958659255
0.051607487103859075,8765.339922115953,350.583958443732
0.05184593543892913,8801.175693081721,353.6300452462575
0.0520854855057766,8837.844237103109,356.7727907380377
0.05232614239486662,8873.949096590944,361.9901887911769
0.05256791122018422,8907.728723488884,364.5391941362092
0.05281079711934331,8944.083723477415,367.579579056254
0.05305480525369574,8985.75397867987,364.62057913643685
0.05329994080844088,9024.69535292698,367.8927562643275
0.05354620899273608,9063.223321177491,369.27491808124535
0.053793615039807,9097.919914083042,368.8733236092688
0.05404216420705915,9139.005476676784,373.3349938884297
0.05429186177618943,9178.995642042142,377.83162817331606
0.05454271305329834,9214.122123362718,383.9376866839406
0.05479472336900287,9257.900392006,384.83129288488595
0.055047898078549706,9303.346889268872,385.3291807171998
0.055302242561929005,9343.046434440766,390.55689484980735
0.055557762223988776,9390.283216675025,390.19191584574094
0.05581446249454964,9433.79542358825,388.6300813642878
0.05607234882852033,9478.111073250415,387.63279765160473
0.05633142670601355,9524.936901207911,384.4377900712181
0.056591701632462424,9568.117473332812,377.8762383303353
0.05685317913873753,9613.287775236455,378.472861215562
0.05711586478126432,9658.679685260196,382.1343042809081
0.05737976414214134,9704.697283006268,382.3920136221499
0.05764488282925876,9750.686831436167,384.7705367012034
0.05791122647641758,9793.812826219231,385.29127685514476
0.05817880074344935,9833.27347585597,388.4170528802558
0.05844761131633634,9875.107246289397,383.7162295298661
0.05871766390733255,9917.911265364306,385.4259371476045
0.058988964255084965,9962.323271379944,389.99108757089573
0.059261518124755524,10007.860508625894,389.6404176275659
0.0595353313081437,10039.976883305038,396.43790203068033
